Time,Channel A
-2.49259997,-1.11539054
-2.49254997,-1.11539054
-2.49249997,-1.09707940
-2.49244997,-1.11539054
-2.49239997,-1.11539054
-2.49234997,-1.11539054
-2.49229997,-1.09707940
-2.49224997,-1.11539054
-2.49219997,-1.11539054
-2.49214997,-1.11539054
-2.49209997,-1.11539054
-2.49204997,-1.11539054
-2.49199997,-1.11539054
-2.49194997,-1.11539054
-2.49189997,-1.11539054
-2.49184997,-1.11539054
-2.49179997,-1.11539054
-2.49174997,-1.11539054
-2.49169997,-1.11539054
-2.49164997,-1.11539054
-2.49159997,-1.11539054
-2.49154997,-1.09707940
-2.49149997,-1.11539054
-2.49144997,-1.11539054
-2.49139997,-1.11539054
-2.49134997,-1.11539054
-2.49129997,-1.09707940
-2.49124997,-1.09707940
-2.49119997,-1.11539054
-2.49114997,-1.11539054
-2.49109997,-1.11539054
-2.49104997,-1.11539054
-2.49099997,-1.11539054
-2.49094997,-1.09707940
-2.49089997,-1.09707940
-2.49084997,-1.09707940
-2.49079997,-1.09707940
-2.49074997,-1.09707940
-2.49069997,-1.11539054
-2.49064997,-1.09707940
-2.49059997,-1.11539054
-2.49054997,-1.11539054
-2.49049997,-1.09707940
-2.49044997,-1.09707940
-2.49039997,-1.11539054
-2.49034997,-1.11539054
-2.49029997,-1.11539054
-2.49024997,-1.11539054
-2.49019997,-1.07882929
-2.49014997,-1.11539054
-2.49009997,-1.11539054
-2.49004997,-1.11539054
-2.48999997,-1.11539054
-2.48994997,-1.11539054
-2.48989997,-1.11539054
-2.48984997,-1.09707940
-2.48979997,-1.11539054
-2.48974997,-1.07882929
-2.48969997,-1.07882929
-2.48964997,-1.11539054
-2.48959997,-1.09707940
-2.48954997,-1.11539054
-2.48949997,-1.09707940
-2.48944997,-1.11539054
-2.48939997,-1.09707940
-2.48934997,-1.11539054
-2.48929997,-1.07882929
-2.48924997,-1.11539054
-2.48919997,-1.09707940
-2.48914997,-1.09707940
-2.48909997,-1.07882929
-2.48904997,-1.09707940
-2.48899997,-1.11539054
-2.48894997,-1.07882929
-2.48889997,-1.11539054
-2.48884997,-1.09707940
-2.48879997,-1.11539054
-2.48874997,-1.07882929
-2.48869997,-1.09707940
-2.48864997,-1.07882929
-2.48859997,-1.09707940
-2.48854997,-1.07882929
-2.48849997,-1.07882929
-2.48844997,-1.11539054
-2.48839997,-1.11539054
-2.48834997,-1.11539054
-2.48829997,-1.09707940
-2.48824997,-1.07882929
-2.48819997,-1.07882929
-2.48814997,-1.07882929
-2.48809997,-1.07882929
-2.48804997,-1.09707940
-2.48799997,-1.09707940
-2.48794997,-1.09707940
-2.48789997,-1.11539054
-2.48784997,-1.09707940
-2.48779997,-1.07882929
-2.48774997,-1.11539054
-2.48769997,-1.07882929
-2.48764997,-1.09707940
-2.48759997,-1.07882929
-2.48754997,-1.09707940
-2.48749997,-1.07882929
-2.48744997,-1.11539054
-2.48739997,-1.07882929
-2.48734997,-1.09707940
-2.48729997,-1.07882929
-2.48724997,-1.09707940
-2.48719997,-1.09707940
-2.48714997,-1.09707940
-2.48709997,-1.11539054
-2.48704997,-1.09707940
-2.48699997,-1.11539054
-2.48694997,-1.09707940
-2.48689997,-1.11539054
-2.48684997,-1.07882929
-2.48679997,-1.09707940
-2.48674997,-1.11539054
-2.48669997,-1.09707940
-2.48664997,-1.09707940
-2.48659997,-1.11539054
-2.48654997,-1.11539054
-2.48649997,-1.09707940
-2.48644997,-1.11539054
-2.48639997,-1.11539054
-2.48634997,-1.09707940
-2.48629997,-1.11539054
-2.48624997,-1.11539054
-2.48619997,-1.07882929
-2.48614997,-1.09707940
-2.48609997,-1.09707940
-2.48604997,-1.11539054
-2.48599997,-1.07882929
-2.48594997,-1.11539054
-2.48589997,-1.11539054
-2.48584997,-1.09707940
-2.48579997,-1.11539054
-2.48574997,-1.11539054
-2.48569997,-1.11539054
-2.48564997,-1.09707940
-2.48559997,-1.11539054
-2.48554997,-1.11539054
-2.48549997,-1.11539054
-2.48544997,-1.11539054
-2.48539997,-1.11539054
-2.48534997,-1.09707940
-2.48529997,-1.11539054
-2.48524997,-1.11539054
-2.48519997,-1.11539054
-2.48514997,-1.11539054
-2.48509997,-1.09707940
-2.48504997,-1.11539054
-2.48499997,-1.09707940
-2.48494997,-1.11539054
-2.48489997,-1.11539054
-2.48484997,-1.11539054
-2.48479997,-1.11539054
-2.48474997,-1.11539054
-2.48469997,-1.11539054
-2.48464997,-1.11539054
-2.48459997,-1.11539054
-2.48454997,-1.09707940
-2.48449997,-1.11539054
-2.48444997,-1.11539054
-2.48439997,-1.11539054
-2.48434997,-1.11539054
-2.48429997,-1.11539054
-2.48424997,-1.09707940
-2.48419997,-1.11539054
-2.48414997,-1.11539054
-2.48409997,-1.11539054
-2.48404997,-1.11539054
-2.48399997,-1.11539054
-2.48394997,-1.11539054
-2.48389997,-1.11539054
-2.48384997,-1.11539054
-2.48379997,-1.11539054
-2.48374997,-1.11539054
-2.48369997,-1.11539054
-2.48364997,-1.11539054
-2.48359997,-1.11539054
-2.48354997,-1.11539054
-2.48349997,-1.11539054
-2.48344997,-1.11539054
-2.48339997,-1.11539054
-2.48334997,-1.11539054
-2.48329997,-1.11539054
-2.48324997,-1.11539054
-2.48319997,-1.11539054
-2.48314997,-1.11539054
-2.48309997,-1.11539054
-2.48304997,-1.11539054
-2.48299997,-1.11539054
-2.48294997,-1.11539054
-2.48289997,-1.11539054
-2.48284997,-1.11539054
-2.48279997,-1.11539054
-2.48274997,-1.11539054
-2.48269997,-1.09707940
-2.48264997,-1.11539054
-2.48259997,-1.09707940
-2.48254997,-1.11539054
-2.48249997,-1.11539054
-2.48244997,-1.11539054
-2.48239997,-1.11539054
-2.48234997,-1.11539054
-2.48229997,-1.11539054
-2.48224997,-1.11539054
-2.48219997,-1.11539054
-2.48214997,-1.11539054
-2.48209997,-1.11539054
-2.48204997,-1.09707940
-2.48199997,-1.11539054
-2.48194997,-1.11539054
-2.48189997,-1.11539054
-2.48184997,-1.11539054
-2.48179997,-1.11539054
-2.48174997,-1.11539054
-2.48169997,-1.09707940
-2.48164997,-1.09707940
-2.48159997,-1.11539054
-2.48154997,-1.11539054
-2.48149997,-1.11539054
-2.48144997,-1.09707940
-2.48139997,-1.11539054
-2.48134997,-1.11539054
-2.48129997,-1.11539054
-2.48124997,-1.09707940
-2.48119997,-1.09707940
-2.48114997,-1.11539054
-2.48109997,-1.11539054
-2.48104997,-1.11539054
-2.48099997,-1.09707940
-2.48094997,-1.11539054
-2.48089997,-1.11539054
-2.48084997,-1.11539054
-2.48079997,-1.09707940
-2.48074997,-1.11539054
-2.48069997,-1.11539054
-2.48064997,-1.11539054
-2.48059997,-1.09707940
-2.48054997,-1.11539054
-2.48049997,-1.11539054
-2.48044997,-1.11539054
-2.48039997,-1.07882929
-2.48034997,-1.07882929
-2.48029997,-1.11539054
-2.48024997,-1.11539054
-2.48019997,-1.11539054
-2.48014997,-1.11539054
-2.48009997,-1.11539054
-2.48004997,-1.11539054
-2.47999997,-1.11539054
-2.47994997,-1.11539054
-2.47989997,-1.11539054
-2.47984997,-1.11539054
-2.47979997,-1.09707940
-2.47974997,-1.11539054
-2.47969997,-1.09707940
-2.47964997,-1.09707940
-2.47959997,-1.09707940
-2.47954997,-1.11539054
-2.47949997,-1.11539054
-2.47944997,-1.11539054
-2.47939997,-1.11539054
-2.47934997,-1.11539054
-2.47929997,-1.09707940
-2.47924997,-1.11539054
-2.47919997,-1.09707940
-2.47914997,-1.09707940
-2.47909997,-1.11539054
-2.47904997,-1.11539054
-2.47899997,-1.09707940
-2.47894997,-1.11539054
-2.47889997,-1.07882929
-2.47884997,-1.09707940
-2.47879997,-1.09707940
-2.47874997,-1.07882929
-2.47869997,-1.11539054
-2.47864997,-1.07882929
-2.47859997,-1.07882929
-2.47854997,-1.09707940
-2.47849997,-1.07882929
-2.47844997,-1.07882929
-2.47839997,-1.07882929
-2.47834997,-1.09707940
-2.47829997,-1.07882929
-2.47824997,-1.09707940
-2.47819997,-1.09707940
-2.47814997,-1.07882929
-2.47809997,-1.07882929
-2.47804997,-1.09707940
-2.47799997,-1.09707940
-2.47794997,-1.07882929
-2.47789997,-1.11539054
-2.47784997,-1.07882929
-2.47779997,-1.09707940
-2.47774997,-1.07882929
-2.47769997,-1.07882929
-2.47764997,-1.07882929
-2.47759997,-1.07882929
-2.47754997,-1.09707940
-2.47749997,-1.07882929
-2.47744997,-1.09707940
-2.47739997,-1.07882929
-2.47734997,-1.09707940
-2.47729997,-1.09707940
-2.47724997,-1.09707940
-2.47719997,-1.09707940
-2.47714997,-1.09707940
-2.47709997,-1.07882929
-2.47704997,-1.09707940
-2.47699997,-1.11539054
-2.47694997,-1.11539054
-2.47689997,-1.09707940
-2.47684997,-1.07882929
-2.47679997,-1.09707940
-2.47674997,-1.11539054
-2.47669997,-1.09707940
-2.47664997,-1.09707940
-2.47659997,-1.11539054
-2.47654997,-1.11539054
-2.47649997,-1.07882929
-2.47644997,-1.11539054
-2.47639997,-1.09707940
-2.47634997,-1.11539054
-2.47629997,-1.09707940
-2.47624997,-1.11539054
-2.47619997,-1.11539054
-2.47614997,-1.09707940
-2.47609997,-1.07882929
-2.47604997,-1.09707940
-2.47599997,-1.11539054
-2.47594997,-1.11539054
-2.47589997,-1.07882929
-2.47584997,-1.09707940
-2.47579997,-1.11539054
-2.47574997,-1.11539054
-2.47569997,-1.07882929
-2.47564997,-1.11539054
-2.47559997,-1.11539054
-2.47554997,-1.09707940
-2.47549997,-1.11539054
-2.47544997,-1.11539054
-2.47539997,-1.09707940
-2.47534997,-1.11539054
-2.47529997,-1.11539054
-2.47524997,-1.11539054
-2.47519997,-1.09707940
-2.47514997,-1.11539054
-2.47509997,-1.11539054
-2.47504997,-1.11539054
-2.47499997,-1.11539054
-2.47494997,-1.09707940
-2.47489997,-1.07882929
-2.47484997,-1.11539054
-2.47479997,-1.11539054
-2.47474997,-1.11539054
-2.47469997,-1.11539054
-2.47464997,-1.09707940
-2.47459997,-1.11539054
-2.47454997,-1.11539054
-2.47449997,-1.11539054
-2.47444997,-1.11539054
-2.47439997,-1.07882929
-2.47434997,-1.11539054
-2.47429997,-1.11539054
-2.47424997,-1.09707940
-2.47419997,-1.11539054
-2.47414997,-1.11539054
-2.47409997,-1.11539054
-2.47404997,-1.11539054
-2.47399997,-1.11539054
-2.47394997,-1.11539054
-2.47389997,-1.11539054
-2.47384997,-1.11539054
-2.47379997,-1.11539054
-2.47374997,-1.11539054
-2.47369997,-1.11539054
-2.47364997,-1.11539054
-2.47359997,-1.11539054
-2.47354997,-1.11539054
-2.47349997,-1.11539054
-2.47344997,-1.11539054
-2.47339997,-1.11539054
-2.47334997,-1.11539054
-2.47329997,-1.11539054
-2.47324997,-1.11539054
-2.47319997,-1.11539054
-2.47314997,-1.11539054
-2.47309997,-1.11539054
-2.47304997,-1.11539054
-2.47299997,-1.11539054
-2.47294997,-1.11539054
-2.47289997,-1.11539054
-2.47284997,-1.11539054
-2.47279997,-1.11539054
-2.47274997,-1.11539054
-2.47269997,-1.11539054
-2.47264997,-1.11539054
-2.47259997,-1.11539054
-2.47254997,-1.11539054
-2.47249997,-1.11539054
-2.47244997,-1.11539054
-2.47239997,-1.11539054
-2.47234997,-1.11539054
-2.47229997,-1.11539054
-2.47224997,-1.11539054
-2.47219997,-1.09707940
-2.47214997,-1.11539054
-2.47209997,-1.11539054
-2.47204997,-1.11539054
-2.47199997,-1.11539054
-2.47194997,-1.11539054
-2.47189997,-1.11539054
-2.47184997,-1.11539054
-2.47179997,-1.11539054
-2.47174997,-1.09707940
-2.47169997,-1.11539054
-2.47164997,-1.11539054
-2.47159997,-1.11539054
-2.47154997,-1.11539054
-2.47149997,-1.11539054
-2.47144997,-1.11539054
-2.47139997,-1.09707940
-2.47134997,-1.11539054
-2.47129997,-1.11539054
-2.47124997,-1.11539054
-2.47119997,-1.11539054
-2.47114997,-1.11539054
-2.47109997,-1.11539054
-2.47104997,-1.11539054
-2.47099997,-1.11539054
-2.47094997,-1.09707940
-2.47089997,-1.11539054
-2.47084997,-1.11539054
-2.47079997,-1.11539054
-2.47074997,-1.11539054
-2.47069997,-1.09707940
-2.47064997,-1.11539054
-2.47059997,-1.11539054
-2.47054997,-1.11539054
-2.47049997,-1.11539054
-2.47044997,-1.11539054
-2.47039997,-1.11539054
-2.47034997,-1.11539054
-2.47029997,-1.11539054
-2.47024997,-1.11539054
-2.47019997,-1.07882929
-2.47014997,-1.11539054
-2.47009997,-1.09707940
-2.47004997,-1.11539054
-2.46999997,-1.11539054
-2.46994997,-1.07882929
-2.46989997,-1.07882929
-2.46984997,-1.09707940
-2.46979997,-1.11539054
-2.46974997,-1.11539054
-2.46969997,-1.11539054
-2.46964997,-1.09707940
-2.46959997,-1.11539054
-2.46954997,-1.11539054
-2.46949997,-1.09707940
-2.46944997,-1.09707940
-2.46939997,-1.11539054
-2.46934997,-1.11539054
-2.46929997,-1.11539054
-2.46924997,-1.11539054
-2.46919997,-1.11539054
-2.46914997,-1.11539054
-2.46909997,-1.09707940
-2.46904997,-1.09707940
-2.46899997,-1.07882929
-2.46894997,-1.11539054
-2.46889997,-1.11539054
-2.46884997,-1.11539054
-2.46879997,-1.09707940
-2.46874997,-1.09707940
-2.46869997,-1.11539054
-2.46864997,-1.09707940
-2.46859997,-1.11539054
-2.46854997,-1.09707940
-2.46849997,-1.09707940
-2.46844997,-1.09707940
-2.46839997,-1.07882929
-2.46834997,-1.11539054
-2.46829997,-1.09707940
-2.46824997,-1.11539054
-2.46819997,-1.09707940
-2.46814997,-1.07882929
-2.46809997,-1.07882929
-2.46804997,-1.07882929
-2.46799997,-1.07882929
-2.46794997,-1.09707940
-2.46789997,-1.07882929
-2.46784997,-1.09707940
-2.46779997,-1.09707940
-2.46774997,-1.07882929
-2.46769997,-1.09707940
-2.46764997,-1.09707940
-2.46759997,-1.07882929
-2.46754997,-1.09707940
-2.46749997,-1.09707940
-2.46744997,-1.07882929
-2.46739997,-1.09707940
-2.46734997,-1.09707940
-2.46729997,-1.11539054
-2.46724997,-1.07882929
-2.46719997,-1.11539054
-2.46714997,-1.09707940
-2.46709997,-1.09707940
-2.46704997,-1.07882929
-2.46699997,-1.09707940
-2.46694997,-1.09707940
-2.46689997,-1.07882929
-2.46684997,-1.11539054
-2.46679997,-1.09707940
-2.46674997,-1.11539054
-2.46669997,-1.07882929
-2.46664997,-1.11539054
-2.46659997,-1.09707940
-2.46654997,-1.11539054
-2.46649997,-1.11539054
-2.46644997,-1.09707940
-2.46639997,-1.11539054
-2.46634997,-1.11539054
-2.46629997,-1.11539054
-2.46624997,-1.09707940
-2.46619997,-1.11539054
-2.46614997,-1.11539054
-2.46609997,-1.11539054
-2.46604997,-1.07882929
-2.46599997,-1.09707940
-2.46594997,-1.11539054
-2.46589997,-1.11539054
-2.46584997,-1.11539054
-2.46579997,-1.11539054
-2.46574997,-1.07882929
-2.46569997,-1.11539054
-2.46564997,-1.11539054
-2.46559997,-1.09707940
-2.46554997,-1.09707940
-2.46549997,-1.09707940
-2.46544997,-1.09707940
-2.46539997,-1.11539054
-2.46534997,-1.11539054
-2.46529997,-1.09707940
-2.46524997,-1.09707940
-2.46519997,-1.09707940
-2.46514997,-1.11539054
-2.46509997,-1.11539054
-2.46504997,-1.11539054
-2.46499997,-1.11539054
-2.46494997,-1.09707940
-2.46489997,-1.11539054
-2.46484997,-1.11539054
-2.46479997,-1.11539054
-2.46474997,-1.09707940
-2.46469997,-1.09707940
-2.46464997,-1.09707940
-2.46459997,-1.11539054
-2.46454997,-1.11539054
-2.46449997,-1.11539054
-2.46444997,-1.11539054
-2.46439997,-1.11539054
-2.46434997,-1.11539054
-2.46429997,-1.11539054
-2.46424997,-1.11539054
-2.46419997,-1.11539054
-2.46414997,-1.09707940
-2.46409997,-1.11539054
-2.46404997,-1.11539054
-2.46399997,-1.11539054
-2.46394997,-1.11539054
-2.46389997,-1.11539054
-2.46384997,-1.11539054
-2.46379997,-1.11539054
-2.46374997,-1.11539054
-2.46369997,-1.11539054
-2.46364997,-1.11539054
-2.46359997,-1.11539054
-2.46354997,-1.11539054
-2.46349997,-1.11539054
-2.46344997,-1.11539054
-2.46339997,-1.11539054
-2.46334997,-1.11539054
-2.46329997,-1.11539054
-2.46324997,-1.11539054
-2.46319997,-1.11539054
-2.46314997,-1.11539054
-2.46309997,-1.11539054
-2.46304997,-1.11539054
-2.46299997,-1.11539054
-2.46294997,-1.11539054
-2.46289997,-1.11539054
-2.46284997,-1.11539054
-2.46279997,-1.11539054
-2.46274997,-1.11539054
-2.46269997,-1.11539054
-2.46264997,-1.11539054
-2.46259997,-1.11539054
-2.46254997,-1.11539054
-2.46249997,-1.11539054
-2.46244997,-1.11539054
-2.46239997,-1.11539054
-2.46234997,-1.11539054
-2.46229997,-1.11539054
-2.46224997,-1.11539054
-2.46219997,-1.11539054
-2.46214997,-1.11539054
-2.46209997,-1.11539054
-2.46204997,-1.11539054
-2.46199997,-1.11539054
-2.46194997,-1.11539054
-2.46189997,-1.11539054
-2.46184997,-1.11539054
-2.46179997,-1.09707940
-2.46174997,-1.11539054
-2.46169997,-1.11539054
-2.46164997,-1.09707940
-2.46159997,-1.11539054
-2.46154997,-1.11539054
-2.46149997,-1.11539054
-2.46144997,-1.11539054
-2.46139997,-1.11539054
-2.46134997,-1.09707940
-2.46129997,-1.11539054
-2.46124997,-1.11539054
-2.46119997,-1.11539054
-2.46114997,-1.11539054
-2.46109997,-1.11539054
-2.46104997,-1.11539054
-2.46099997,-1.11539054
-2.46094997,-1.11539054
-2.46089997,-1.11539054
-2.46084997,-1.11539054
-2.46079997,-1.11539054
-2.46074997,-1.11539054
-2.46069997,-1.11539054
-2.46064997,-1.09707940
-2.46059997,-1.11539054
-2.46054997,-1.11539054
-2.46049997,-1.09707940
-2.46044997,-1.11539054
-2.46039997,-1.11539054
-2.46034997,-1.09707940
-2.46029997,-1.11539054
-2.46024997,-1.11539054
-2.46019997,-1.11539054
-2.46014997,-1.11539054
-2.46009997,-1.11539054
-2.46004997,-1.09707940
-2.45999997,-1.11539054
-2.45994997,-1.11539054
-2.45989997,-1.07882929
-2.45984997,-1.09707940
-2.45979997,-1.11539054
-2.45974997,-1.11539054
-2.45969997,-1.11539054
-2.45964997,-1.11539054
-2.45959997,-1.09707940
-2.45954997,-1.11539054
-2.45949997,-1.09707940
-2.45944997,-1.11539054
-2.45939997,-1.11539054
-2.45934997,-1.11539054
-2.45929997,-1.09707940
-2.45924997,-1.09707940
-2.45919997,-1.11539054
-2.45914997,-1.11539054
-2.45909997,-1.09707940
-2.45904997,-1.11539054
-2.45899997,-1.07882929
-2.45894997,-1.07882929
-2.45889997,-1.07882929
-2.45884997,-1.09707940
-2.45879997,-1.09707940
-2.45874997,-1.11539054
-2.45869997,-1.09707940
-2.45864997,-1.11539054
-2.45859997,-1.11539054
-2.45854997,-1.09707940
-2.45849997,-1.09707940
-2.45844997,-1.09707940
-2.45839997,-1.07882929
-2.45834997,-1.07882929
-2.45829997,-1.07882929
-2.45824997,-1.07882929
-2.45819997,-1.09707940
-2.45814997,-1.07882929
-2.45809997,-1.07882929
-2.45804997,-1.09707940
-2.45799997,-1.07882929
-2.45794997,-1.07882929
-2.45789997,-1.11539054
-2.45784997,-1.11539054
-2.45779997,-1.11539054
-2.45774997,-1.09707940
-2.45769997,-1.09707940
-2.45764997,-1.11539054
-2.45759997,-1.07882929
-2.45754997,-1.09707940
-2.45749997,-1.11539054
-2.45744997,-1.07882929
-2.45739997,-1.07882929
-2.45734997,-1.11539054
-2.45729997,-1.09707940
-2.45724997,-1.11539054
-2.45719997,-1.07882929
-2.45714997,-1.09707940
-2.45709997,-1.11539054
-2.45704997,-1.11539054
-2.45699997,-1.09707940
-2.45694997,-1.09707940
-2.45689997,-1.07882929
-2.45684997,-1.09707940
-2.45679997,-1.09707940
-2.45674997,-1.11539054
-2.45669997,-1.07882929
-2.45664997,-1.09707940
-2.45659997,-1.11539054
-2.45654997,-1.11539054
-2.45649997,-1.11539054
-2.45644997,-1.09707940
-2.45639997,-1.11539054
-2.45634997,-1.07882929
-2.45629997,-1.09707940
-2.45624997,-1.09707940
-2.45619997,-1.11539054
-2.45614997,-1.11539054
-2.45609997,-1.07882929
-2.45604997,-1.11539054
-2.45599997,-1.09707940
-2.45594997,-1.09707940
-2.45589997,-1.09707940
-2.45584997,-1.09707940
-2.45579997,-1.07882929
-2.45574997,-1.11539054
-2.45569997,-1.11539054
-2.45564997,-1.11539054
-2.45559997,-1.11539054
-2.45554997,-1.11539054
-2.45549997,-1.09707940
-2.45544997,-1.11539054
-2.45539997,-1.11539054
-2.45534997,-1.11539054
-2.45529997,-1.11539054
-2.45524997,-1.11539054
-2.45519997,-1.11539054
-2.45514997,-1.11539054
-2.45509997,-1.09707940
-2.45504997,-1.11539054
-2.45499997,-1.11539054
-2.45494997,-1.11539054
-2.45489997,-1.11539054
-2.45484997,-1.09707940
-2.45479997,-1.11539054
-2.45474997,-1.09707940
-2.45469997,-1.09707940
-2.45464997,-1.11539054
-2.45459997,-1.11539054
-2.45454997,-1.11539054
-2.45449997,-1.11539054
-2.45444997,-1.11539054
-2.45439997,-1.11539054
-2.45434997,-1.11539054
-2.45429997,-1.11539054
-2.45424997,-1.11539054
-2.45419997,-1.11539054
-2.45414997,-1.11539054
-2.45409997,-1.11539054
-2.45404997,-1.11539054
-2.45399997,-1.11539054
-2.45394997,-1.11539054
-2.45389997,-1.11539054
-2.45384997,-1.11539054
-2.45379997,-1.11539054
-2.45374997,-1.11539054
-2.45369997,-1.11539054
-2.45364997,-1.11539054
-2.45359997,-1.11539054
-2.45354997,-1.11539054
-2.45349997,-1.11539054
-2.45344997,-1.11539054
-2.45339997,-1.11539054
-2.45334997,-1.11539054
-2.45329997,-1.11539054
-2.45324997,-1.11539054
-2.45319997,-1.11539054
-2.45314997,-1.11539054
-2.45309997,-1.11539054
-2.45304997,-1.11539054
-2.45299997,-1.11539054
-2.45294997,-1.11539054
-2.45289997,-1.11539054
-2.45284997,-1.11539054
-2.45279997,-1.11539054
-2.45274997,-1.11539054
-2.45269997,-1.11539054
-2.45264997,-1.11539054
-2.45259997,-1.11539054
-2.45254997,-1.11539054
-2.45249997,-1.11539054
-2.45244997,-1.11539054
-2.45239997,-1.11539054
-2.45234997,-1.11539054
-2.45229997,-1.11539054
-2.45224997,-1.11539054
-2.45219997,-1.09707940
-2.45214997,-1.11539054
-2.45209997,-1.11539054
-2.45204997,-1.11539054
-2.45199997,-1.11539054
-2.45194997,-1.11539054
-2.45189997,-1.11539054
-2.45184997,-1.11539054
-2.45179997,-1.11539054
-2.45174997,-1.11539054
-2.45169997,-1.11539054
-2.45164997,-1.11539054
-2.45159997,-1.11539054
-2.45154997,-1.09707940
-2.45149997,-1.11539054
-2.45144997,-1.11539054
-2.45139997,-1.11539054
-2.45134997,-1.11539054
-2.45129997,-1.11539054
-2.45124997,-1.11539054
-2.45119997,-1.09707940
-2.45114997,-1.11539054
-2.45109997,-1.09707940
-2.45104997,-1.11539054
-2.45099997,-1.09707940
-2.45094997,-1.11539054
-2.45089997,-1.11539054
-2.45084997,-1.11539054
-2.45079997,-1.11539054
-2.45074997,-1.11539054
-2.45069997,-1.11539054
-2.45064997,-1.09707940
-2.45059997,-1.11539054
-2.45054997,-1.11539054
-2.45049997,-1.09707940
-2.45044997,-1.09707940
-2.45039997,-1.07882929
-2.45034997,-1.11539054
-2.45029997,-1.07882929
